bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1317124,2106887,text,70260,application/pdf,Introduced,https://legiscan.com/RI/text/S2036/id/2106887,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2036.pdf
1316946,2106719,text,20740,application/pdf,Introduced,https://legiscan.com/RI/text/S2037/id/2106719,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2037.pdf
1316862,2106639,text,25841,application/pdf,Introduced,https://legiscan.com/RI/text/S2038/id/2106639,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2038.pdf
1316953,2106725,text,16952,application/pdf,Introduced,https://legiscan.com/RI/text/S2039/id/2106725,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2039.pdf
1317112,2106876,text,19657,application/pdf,Introduced,https://legiscan.com/RI/text/S2040/id/2106876,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2040.pdf
1317073,2106839,text,55531,application/pdf,Introduced,https://legiscan.com/RI/text/S2042/id/2106839,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2042.pdf
1316832,2106610,text,185867,application/pdf,Introduced,https://legiscan.com/RI/text/S2043/id/2106610,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2043.pdf
1316858,2106635,text,10340,application/pdf,Introduced,https://legiscan.com/RI/text/S2044/id/2106635,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2044.pdf
1316843,2106621,text,17913,application/pdf,Introduced,https://legiscan.com/RI/text/S2045/id/2106621,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2045.pdf
1316943,2106715,text,11589,application/pdf,Introduced,https://legiscan.com/RI/text/S2046/id/2106715,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2046.pdf
1316979,2106750,text,14414,application/pdf,Introduced,https://legiscan.com/RI/text/S2047/id/2106750,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2047.pdf
1317167,2106928,text,12015,application/pdf,Introduced,https://legiscan.com/RI/text/S2048/id/2106928,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2048.pdf
1316962,2106734,text,78372,application/pdf,Introduced,https://legiscan.com/RI/text/S2049/id/2106734,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2049.pdf
1316848,2106625,text,37488,application/pdf,Introduced,https://legiscan.com/RI/text/S2050/id/2106625,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2050.pdf
1317207,2106967,text,10512,application/pdf,Introduced,https://legiscan.com/RI/text/S2051/id/2106967,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2051.pdf
1316911,2106685,text,20866,application/pdf,Introduced,https://legiscan.com/RI/text/S2052/id/2106685,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2052.pdf
1317176,2106938,text,21212,application/pdf,Introduced,https://legiscan.com/RI/text/S2053/id/2106938,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2053.pdf
1316869,2106645,text,58594,application/pdf,Introduced,https://legiscan.com/RI/text/S2054/id/2106645,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2054.pdf
1316927,2106700,text,20513,application/pdf,Introduced,https://legiscan.com/RI/text/S2055/id/2106700,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2055.pdf
1316883,2106660,text,20114,application/pdf,Introduced,https://legiscan.com/RI/text/S2056/id/2106660,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2056.pdf
1316957,2106729,text,91967,application/pdf,Introduced,https://legiscan.com/RI/text/S2057/id/2106729,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2057.pdf
1317088,2106853,text,183492,application/pdf,Introduced,https://legiscan.com/RI/text/S2058/id/2106853,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2058.pdf
1317020,2106789,text,75711,application/pdf,Introduced,https://legiscan.com/RI/text/S2059/id/2106789,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2059.pdf
1317117,2106881,text,92201,application/pdf,Introduced,https://legiscan.com/RI/text/S2060/id/2106881,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2060.pdf
1317193,2106954,text,16078,application/pdf,Introduced,https://legiscan.com/RI/text/S2061/id/2106954,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2061.pdf
1317034,2106803,text,18401,application/pdf,Introduced,https://legiscan.com/RI/text/S2062/id/2106803,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2062.pdf
1317008,2106778,text,36396,application/pdf,Introduced,https://legiscan.com/RI/text/S2063/id/2106778,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2063.pdf
1317003,2106773,text,17136,application/pdf,Introduced,https://legiscan.com/RI/text/S2064/id/2106773,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2064.pdf
1317160,2106922,text,10192,application/pdf,Introduced,https://legiscan.com/RI/text/S2065/id/2106922,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2065.pdf
1317083,2106848,text,17368,application/pdf,Introduced,https://legiscan.com/RI/text/S2066/id/2106848,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2066.pdf
1316895,2106671,text,13054,application/pdf,Introduced,https://legiscan.com/RI/text/S2067/id/2106671,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2067.pdf
1316973,2106744,text,15727,application/pdf,Introduced,https://legiscan.com/RI/text/S2068/id/2106744,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2068.pdf
1317092,2106857,text,155004,application/pdf,Introduced,https://legiscan.com/RI/text/S2069/id/2106857,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2069.pdf
1316937,2106709,text,47506,application/pdf,Introduced,https://legiscan.com/RI/text/S2070/id/2106709,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2070.pdf
1317068,2106834,text,25985,application/pdf,Introduced,https://legiscan.com/RI/text/S2071/id/2106834,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2071.pdf
1317063,2106829,text,13520,application/pdf,Introduced,https://legiscan.com/RI/text/S2072/id/2106829,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2072.pdf
1316917,2106690,text,26096,application/pdf,Introduced,https://legiscan.com/RI/text/S2073/id/2106690,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2073.pdf
1316966,2106738,text,11831,application/pdf,Introduced,https://legiscan.com/RI/text/S2074/id/2106738,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2074.pdf
1317155,2106917,text,20515,application/pdf,Introduced,https://legiscan.com/RI/text/S2075/id/2106917,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2075.pdf
1317029,2106798,text,9106,application/pdf,Introduced,https://legiscan.com/RI/text/S2078/id/2106798,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2078.pdf
1317013,2106783,text,105914,application/pdf,Introduced,https://legiscan.com/RI/text/S2079/id/2106783,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2079.pdf
1317040,2106807,text,21403,application/pdf,Introduced,https://legiscan.com/RI/text/S2080/id/2106807,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2080.pdf
1317025,2106794,text,16583,application/pdf,Introduced,https://legiscan.com/RI/text/S2081/id/2106794,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2081.pdf
1316993,2106763,text,125428,application/pdf,Introduced,https://legiscan.com/RI/text/S2082/id/2106763,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2082.pdf
1317045,2106812,text,14041,application/pdf,Introduced,https://legiscan.com/RI/text/S2083/id/2106812,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2083.pdf
1317138,2106901,text,10357,application/pdf,Introduced,https://legiscan.com/RI/text/S2084/id/2106901,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2084.pdf
1316853,2106630,text,12322,application/pdf,Introduced,https://legiscan.com/RI/text/S2085/id/2106630,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2085.pdf
1316889,2106665,text,127041,application/pdf,Introduced,https://legiscan.com/RI/text/S2086/id/2106665,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2086.pdf
1316874,2106650,text,24458,application/pdf,Introduced,https://legiscan.com/RI/text/S2087/id/2106650,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2087.pdf
1316874,2131966,text,24604,application/pdf,Amended,https://legiscan.com/RI/text/S2087/id/2131966,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2087aa.pdf
1317134,2106897,text,138893,application/pdf,Introduced,https://legiscan.com/RI/text/S2088/id/2106897,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2088.pdf
1317056,2106823,text,14767,application/pdf,Introduced,https://legiscan.com/RI/text/S2089/id/2106823,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2089.pdf
1317097,2106862,text,28519,application/pdf,Introduced,https://legiscan.com/RI/text/S2090/id/2106862,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2090.pdf
1317187,2106948,text,14544,application/pdf,Introduced,https://legiscan.com/RI/text/S2091/id/2106948,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2091.pdf
1317051,2106818,text,23925,application/pdf,Introduced,https://legiscan.com/RI/text/S2092/id/2106818,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2092.pdf
1317051,2115601,text,188223,application/pdf,"Comm Sub",https://legiscan.com/RI/text/S2092/id/2115601,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2092A.pdf
1316879,2106655,text,14686,application/pdf,Introduced,https://legiscan.com/RI/text/S2094/id/2106655,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2094.pdf
1316827,2106605,text,45077,application/pdf,Introduced,https://legiscan.com/RI/text/S2095/id/2106605,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2095.pdf
1317181,2106943,text,44970,application/pdf,Introduced,https://legiscan.com/RI/text/S2096/id/2106943,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2096.pdf
1317172,2106933,text,18611,application/pdf,Introduced,https://legiscan.com/RI/text/S2097/id/2106933,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2097.pdf
1317107,2106871,text,14953,application/pdf,Introduced,https://legiscan.com/RI/text/S2098/id/2106871,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2098.pdf
1318512,2108487,text,21138,application/pdf,Introduced,https://legiscan.com/RI/text/S2103/id/2108487,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2103.pdf
1318476,2108452,text,11575,application/pdf,Introduced,https://legiscan.com/RI/text/S2104/id/2108452,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2104.pdf
1318419,2108396,text,15158,application/pdf,Introduced,https://legiscan.com/RI/text/S2105/id/2108396,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2105.pdf
1318340,2108318,text,22421,application/pdf,Introduced,https://legiscan.com/RI/text/S2106/id/2108318,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2106.pdf
1318232,2108212,text,33968,application/pdf,Introduced,https://legiscan.com/RI/text/S2107/id/2108212,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2107.pdf
1318153,2108136,text,64436,application/pdf,Introduced,https://legiscan.com/RI/text/S2108/id/2108136,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2108.pdf
1318204,2108185,text,21131,application/pdf,Introduced,https://legiscan.com/RI/text/S2109/id/2108185,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2109.pdf
1318272,2108251,text,10293,application/pdf,Introduced,https://legiscan.com/RI/text/S2110/id/2108251,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2110.pdf
1318348,2108326,text,10466,application/pdf,Introduced,https://legiscan.com/RI/text/S2111/id/2108326,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2111.pdf
1318368,2108346,text,143557,application/pdf,Introduced,https://legiscan.com/RI/text/S2112/id/2108346,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2112.pdf
1318145,2108128,text,143290,application/pdf,Introduced,https://legiscan.com/RI/text/S2113/id/2108128,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2113.pdf
1318528,2108504,text,23963,application/pdf,Introduced,https://legiscan.com/RI/text/S2114/id/2108504,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2114.pdf
1318194,2108175,text,30332,application/pdf,Introduced,https://legiscan.com/RI/text/S2115/id/2108175,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2115.pdf
1318310,2108289,text,58641,application/pdf,Introduced,https://legiscan.com/RI/text/S2116/id/2108289,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2116.pdf
1318430,2108406,text,13681,application/pdf,Introduced,https://legiscan.com/RI/text/S2117/id/2108406,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2117.pdf
1318126,2108109,text,37888,application/pdf,Introduced,https://legiscan.com/RI/text/S2118/id/2108109,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2118.pdf
1318175,2108157,text,26215,application/pdf,Introduced,https://legiscan.com/RI/text/S2119/id/2108157,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2119.pdf
1318117,2108100,text,38222,application/pdf,Introduced,https://legiscan.com/RI/text/S2120/id/2108100,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2120.pdf
1318453,2108429,text,25013,application/pdf,Introduced,https://legiscan.com/RI/text/S2122/id/2108429,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2122.pdf
1318301,2108280,text,50979,application/pdf,Introduced,https://legiscan.com/RI/text/S2123/id/2108280,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2123.pdf
1318437,2108413,text,169001,application/pdf,Introduced,https://legiscan.com/RI/text/S2124/id/2108413,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2124.pdf
1318437,2167977,text,178096,application/pdf,"Comm Sub",https://legiscan.com/RI/text/S2124/id/2167977,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2124A.pdf
1318407,2108384,text,21299,application/pdf,Introduced,https://legiscan.com/RI/text/S2125/id/2108384,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2125.pdf
1318465,2108441,text,36411,application/pdf,Introduced,https://legiscan.com/RI/text/S2126/id/2108441,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2126.pdf
1318323,2108301,text,146084,application/pdf,Introduced,https://legiscan.com/RI/text/S2127/id/2108301,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2127.pdf
1318293,2108272,text,15889,application/pdf,Introduced,https://legiscan.com/RI/text/S2128/id/2108272,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2128.pdf
1318293,2117925,text,21084,application/pdf,"Comm Sub",https://legiscan.com/RI/text/S2128/id/2117925,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2128A.pdf
1318281,2108260,text,17004,application/pdf,Introduced,https://legiscan.com/RI/text/S2129/id/2108260,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2129.pdf
1318281,2194678,text,16973,application/pdf,Amended,https://legiscan.com/RI/text/S2129/id/2194678,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2129aa.pdf
1318252,2108232,text,16156,application/pdf,Introduced,https://legiscan.com/RI/text/S2130/id/2108232,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2130.pdf
1318220,2108200,text,156994,application/pdf,Introduced,https://legiscan.com/RI/text/S2131/id/2108200,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2131.pdf
1318520,2108495,text,9730,application/pdf,Introduced,https://legiscan.com/RI/text/S2132/id/2108495,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2132.pdf
1318163,2108145,text,8854,application/pdf,Introduced,https://legiscan.com/RI/text/S2133/id/2108145,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2133.pdf
1318213,2108193,text,58062,application/pdf,Introduced,https://legiscan.com/RI/text/S2134/id/2108193,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2134.pdf
1318360,2108338,text,11928,application/pdf,Introduced,https://legiscan.com/RI/text/S2135/id/2108338,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2135.pdf
1318388,2108365,text,247165,application/pdf,Introduced,https://legiscan.com/RI/text/S2136/id/2108365,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2136.pdf
1318388,2131347,text,455169,application/pdf,Amended,https://legiscan.com/RI/text/S2136/id/2131347,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2136Aaa.pdf
1318388,2201097,text,459578,application/pdf,Amended,https://legiscan.com/RI/text/S2136/id/2201097,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2136Baa.pdf
1318388,2122416,text,457148,application/pdf,"Comm Sub",https://legiscan.com/RI/text/S2136/id/2122416,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2136A.pdf
1318388,2199611,text,460134,application/pdf,"Comm Sub",https://legiscan.com/RI/text/S2136/id/2199611,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2136B.pdf
1318399,2108376,text,19070,application/pdf,Introduced,https://legiscan.com/RI/text/S2137/id/2108376,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2137.pdf
1318135,2108118,text,19453,application/pdf,Introduced,https://legiscan.com/RI/text/S2138/id/2108118,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2138.pdf
1318240,2108220,text,20015,application/pdf,Introduced,https://legiscan.com/RI/text/S2139/id/2108220,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2139.pdf
1318261,2108241,text,35900,application/pdf,Introduced,https://legiscan.com/RI/text/S2140/id/2108241,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2140.pdf
1318186,2108168,text,32317,application/pdf,Introduced,https://legiscan.com/RI/text/S2141/id/2108168,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2141.pdf
1318379,2108356,text,18911,application/pdf,Introduced,https://legiscan.com/RI/text/S2142/id/2108356,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2142.pdf
1318485,2108460,text,35829,application/pdf,Introduced,https://legiscan.com/RI/text/S2143/id/2108460,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2143.pdf
1318446,2108422,text,11779,application/pdf,Introduced,https://legiscan.com/RI/text/S2144/id/2108422,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2144.pdf
1318493,2108468,text,26010,application/pdf,Introduced,https://legiscan.com/RI/text/S2145/id/2108468,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2145.pdf
1319437,2109792,text,12683,application/pdf,Introduced,https://legiscan.com/RI/text/S2147/id/2109792,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2147.pdf
1319437,2115871,text,12139,application/pdf,"Comm Sub",https://legiscan.com/RI/text/S2147/id/2115871,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2147A.pdf
